symbol,perp_source,spot_source,window_from_ms,window_to_ms,window_days,covered_days,min_rate_per_8h_bps,persistence_periods,min_net_apr_frac,exit_net_apr_frac,exit_persistence_periods,exit_negative_min_bps,exit_negative_periods,exit_negative_cum_cost_frac,min_hold_recovered_cost_frac,notional_quote,holding_days,round_trip_cost_pct,cost_book_sampled_at_ms,settlements,trades,periods_in_position,total_return_frac,realized_apr_frac,max_drawdown_frac,capital_per_notional_frac,total_return_on_capital_frac,realized_apr_on_capital_frac,funding_reversals,positive_funding_period_share,dropped_special,basis_not_evaluable,basis_evaluable,entered_without_basis,liquidations,perp_margin_frac,min_liquidation_buffer_pct,max_basis_pct,max_basis_widen_pct,min_trailing_mean_bps,trailing_mean_days,trailing_mean_min_cost_frac,coverage_short,ok,reason_vi,assumptions_vi
UNIUSDT,binance_futures,binance_spot,1694856033517,1789550433517,1096,1096.0000000231482,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.5704828020591939,1789548622867,3288,1,3256,0.2575857019793994,0.08578355950775095,0.005704828020591912,2,0.1287928509896997,0.042891779753875474,555,0.8608722358722358,0,0,3288,0,0,0,0,2,2,0,0,0,false,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / binance_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
UNIUSDT,bybit_futures,binance_spot,1694856033517,1789550433517,1096,1096,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.645563615052496,1789548622867,3288,1,3258,0.22126561384946677,0.07368790972176585,0.006455636150524968,2,0.11063280692473339,0.036843954860882926,695,0.810926949048496,0,0,3288,0,0,0,0,2,2,0,0,0,false,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / bybit_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
UNIUSDT,hyperliquid_futures,binance_spot,1694856033517,1789550433517,1096,0,0.3,6,0.02,0,48,2,2,1,1,50000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,true,false,"Không định giá được vòng vào/ra nên không phát lại: Chân vào lệnh — BÁN perp trên hyperliquid_futures không khớp được: Sổ trả về chỉ vươn tới 0.067% khỏi mid, chưa phủ hết cửa sổ 0.5%, và tổng 37740 (quote) trong đó không đủ cho lệnh 50000. Con số này là CẬN DƯỚI của thanh khoản trong cửa sổ — không phân biệt được 'sàn chỉ có ngần ấy' với 'sàn chỉ trả ngần ấy mức'.","CHÂN SPOT KHÁC QUOTE: spot quote USDT ghép với perp quote USD theo khai báo hedge.quote_equivalents. Vị thế trung tính về coin nhưng CÒN MỞ rủi ro USDT/USD — không con số nào ở đây trừ khoản đó, và funding thu được tính bằng USD trong khi vốn spot nằm ở USDT. | Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / hyperliquid_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. LƯU Ý chuỗi khác quote: basis đo được ở đây là basis theo coin CỘNG chênh USD/USDT, nên lối thoát basis trên chuỗi này một phần đang canh đúng rủi ro quote chưa ai trừ. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
UNIUSDT,kraken_futures,binance_spot,1694856033517,1789550433517,1096,365,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.6628688649392596,1789548622867,8753,3,8654,-0.036416486011557316,-0.036416486011557316,0.045211450156322705,2,-0.018208243005778658,-0.018208243005778658,1846,0.38756644326323086,0,169,8583,0,0,0,0,2,2,0,0,0,true,true,,"CHÂN SPOT KHÁC QUOTE: spot quote USDT ghép với perp quote USD theo khai báo hedge.quote_equivalents. Vị thế trung tính về coin nhưng CÒN MỞ rủi ro USDT/USD — không con số nào ở đây trừ khoản đó, và funding thu được tính bằng USD trong khi vốn spot nằm ở USDT. | Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / kraken_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. LƯU Ý chuỗi khác quote: basis đo được ở đây là basis theo coin CỘNG chênh USD/USDT, nên lối thoát basis trên chuỗi này một phần đang canh đúng rủi ro quote chưa ai trừ. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
UNIUSDT,okx_futures,binance_spot,1694856033517,1789550433517,1096,100.33333333333333,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.5888455910562597,1789548622867,301,1,294,0.012357308638315462,0.04495432876729379,0.005888455910562597,2,0.006178654319157731,0.022477164383646896,56,0.8605442176870748,0,22,279,0,0,0,0,2,2,0,0,0,true,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / okx_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
UNIUSDT,gate_futures,binance_spot,1694856033517,1789550433517,1096,186.33333333333334,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.6494659238568261,1789548622867,559,1,432,0.0049033407614317145,0.00960493404967393,0.0074176592385682616,2,0.0024516703807158573,0.004802467024836965,192,0.6828703703703703,0,22,537,0,0,0,0,2,2,0,0,0,true,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / gate_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
UNIUSDT,paradex_futures,binance_spot,1694856033517,1789550433517,1096,0,0.3,6,0.02,0,48,2,2,1,1,50000,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,false,false,"paradex_futures/UNIUSDT là chuỗi model='continuous' — hàng của nó là MẪU chỉ số funding theo giờ, không phải mốc settle. Engine này đếm settle nên từ chối, thay vì ghi khống 8.760 kỳ/năm.","CHÂN SPOT KHÁC QUOTE: spot quote USDT ghép với perp quote USD theo khai báo hedge.quote_equivalents. Vị thế trung tính về coin nhưng CÒN MỞ rủi ro USDT/USD — không con số nào ở đây trừ khoản đó, và funding thu được tính bằng USD trong khi vốn spot nằm ở USDT. | Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / paradex_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis KHÔNG đánh giá được: chuỗi này chưa có nến giá cho cả hai chân (price_history). Chạy `go run ./cmd/backfill -prices` rồi phát lại. Xem BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
AAVEUSDT,binance_futures,binance_spot,1694856033517,1789550433517,1096,1096.0000000231482,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.6750457307572133,1789548622867,3288,1,3282,0.20682196269242425,0.0688777521725734,0.006752507307572125,2,0.10341098134621213,0.0344388760862867,657,0.8110907982937233,0,0,3288,0,0,0,0,2,2,0,0,0,false,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / binance_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
AAVEUSDT,bybit_futures,binance_spot,1694856033517,1789550433517,1096,1096,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.6848759470091859,1789548622867,3288,1,3267,0.24023174052989937,0.08000418366187342,0.006937589470091876,2,0.12011587026494969,0.04000209183093671,720,0.8142026323844506,0,0,3288,0,0,0,0,2,2,0,0,0,false,true,,"Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / bybit_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
AAVEUSDT,hyperliquid_futures,binance_spot,1694856033517,1789550433517,1096,364.99999967592595,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.6745777868016345,1789548622867,8760,1,8754,0.08728595033197577,0.0872859504094747,0.006764427868016357,2,0.043642975165987884,0.04364297520473735,597,0.9105551747772447,0,3751,5003,1,0,0,0,2,2,0,0,0,true,true,,"CHÂN SPOT KHÁC QUOTE: spot quote USDT ghép với perp quote USD theo khai báo hedge.quote_equivalents. Vị thế trung tính về coin nhưng CÒN MỞ rủi ro USDT/USD — không con số nào ở đây trừ khoản đó, và funding thu được tính bằng USD trong khi vốn spot nằm ở USDT. | Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / hyperliquid_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. LƯU Ý chuỗi khác quote: basis đo được ở đây là basis theo coin CỘNG chênh USD/USDT, nên lối thoát basis trên chuỗi này một phần đang canh đúng rủi ro quote chưa ai trừ. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
AAVEUSDT,kraken_futures,binance_spot,1694856033517,1789550433517,1096,365,0.3,6,0.02,0,48,2,2,1,1,50000,90,0.7986130749176787,1789548622867,8753,1,8747,-0.027482942212856725,-0.02748294221285672,0.03413819551296356,2,-0.013741471106428363,-0.01374147110642836,2036,0.4476963530353264,0,169,8583,0,0,0,0,2,2,0,0,0,true,true,,"CHÂN SPOT KHÁC QUOTE: spot quote USDT ghép với perp quote USD theo khai báo hedge.quote_equivalents. Vị thế trung tính về coin nhưng CÒN MỞ rủi ro USDT/USD — không con số nào ở đây trừ khoản đó, và funding thu được tính bằng USD trong khi vốn spot nằm ở USDT. | Chi phí vào/ra định giá trên MỘT phép đo sổ lệnh (binance_spot / kraken_futures), giữ CỐ ĐỊNH suốt cửa sổ — độ sâu không backfill được, nên đây là tham số được NÊU chứ không phải đo từ quá khứ. | Sổ lệnh hôm nay không đại diện cho sổ lúc thị trường căng — mà đó đúng là lúc funding đảo chiều và vị thế phải thoát (PLAN §7.4 mục 2). Chi phí thoát thực tế cao hơn con số này. | Điều kiện thoát theo basis ĐƯỢC đánh giá từ nến 1h đã lưu (price_history). Giá dùng là nến ĐÃ ĐÓNG gần nhất tại hoặc trước mốc settle — không phải nến đang chứa mốc đó, vì giá đóng của nến ấy nằm ở TƯƠNG LAI so với quyết định — nên nó cũ tối đa 1 giờ. Chân nào không có nến trong 2 chu kỳ thì mốc đó vẫn báo không đánh giá được. Xem BasisEvaluable / BasisNotEvaluable. LƯU Ý chuỗi khác quote: basis đo được ở đây là basis theo coin CỘNG chênh USD/USDT, nên lối thoát basis trên chuỗi này một phần đang canh đúng rủi ro quote chưa ai trừ. | Giả định giữ 90 ngày để khấu hao chi phí, vốn 50000 mỗi vị thế, không tái đầu tư lãi. | Quyết định chạy trên mốc ĐÃ SETTLE, nên khi funding đảo dấu vị thế luôn TRẢ mốc âm đầu tiên rồi mới thoát ở đúng mốc đó — 'thoát ngay' nghĩa là ngay mốc kế, không phải trước nó. | Đường equity ghi nhận toàn bộ chi phí vòng lúc ĐÓNG; trong lúc giữ nó là số thô của một khoản chắc chắn phải trả. Lệnh vào ở mốc cuối cửa sổ bị đóng cưỡng bức với 0 kỳ funding và trọn phí — cố ý, thận trọng. | CỔNG GIỮ TỐI THIỂU 1.00× chi phí vòng: hai lối thoát vì LỢI SUẤT (đảo dấu, suy giảm) bị chặn cho tới khi vị thế hoàn lại chừng đó chi phí vào/ra. Lối thoát vì RỦI RO (mất chân hedge, basis vượt hạn, không định giá được) KHÔNG bị chặn. Nên một phần số kỳ giữ dưới đây là giữ NGƯỢC lại phán quyết của chính luật."
